243,143,0,160,128,21,1,2,1,440,7,30,1,30,152,106,23,353,1,3,399,212,12,433,4,1,24,3,171,5,3,5,71,9,85,20,2,430,1,876,26,24,9,140,39,426,3,6,1421,81,17,273,48,9,1,552,87,63,21,0,60,56,22,1,8,1414,163,0,171,20,343,480,625,87,437,336,629,126,179,1019,595,237,2,1,494,16,1,1,393,0,20,1,8,180,2,2,222,176,271,1322,107,15
75,72,3,53,43,23,13,9,9,112,5,6,4,24,88,55,23,173,5,4,88,67,8,103,6,7,18,14,56,12,6,13,36,17,33,18,9,125,5,319,23,23,13,40,33,220,17,9,279,72,16,76,29,13,6,136,33,25,67,4,30,32,21,9,11,257,121,8,58,21,103,120,220,40,219,89,137,58,118,222,88,76,8,9,114,21,10,11,96,4,11,4,15,125,4,10,134,72,90,203,103,22
117,70,2,74,60,16,6,3,4,208,4,14,2,29,97,54,12,189,1,3,174,99,8,200,3,3,16,7,79,6,4,7,42,10,42,15,3,179,4,376,19,17,8,70,26,217,5,4,590,63,11,127,27,8,2,235,44,36,58,1,37,33,16,4,9,592,115,3,92,17,158,220,389,45,246,161,269,61,116,454,283,111,4,4,232,14,5,4,182,2,13,1,7,127,2,5,131,81,117,578,94,18
216,166,0,146,120,22,0,2,0,395,4,18,2,16,172,114,35,469,1,2,355,179,8,358,5,1,23,1,166,6,2,3,56,12,66,14,4,481,0,1196,37,21,10,99,48,639,6,8,1385,119,17,221,43,6,1,551,64,39,7,0,36,46,18,2,5,1329,265,0,135,11,324,424,428,71,572,295,587,123,235,977,589,204,3,1,385,11,1,0,299,0,12,1,9,248,3,1,343,208,313,1046,156,10
97,78,1,67,55,14,4,3,3,173,3,9,2,13,84,54,18,205,2,2,152,84,5,158,4,2,13,4,75,5,2,5,30,9,33,10,4,203,2,492,18,14,7,48,26,275,7,5,567,58,11,101,24,6,2,232,33,22,22,1,22,26,13,3,5,540,111,2,66,11,144,186,216,37,252,131,247,60,114,403,169,95,3,3,171,10,3,3,137,1,7,2,7,113,2,3,146,93,134,436,77,10
170,112,3,114,91,26,10,7,7,287,7,20,4,32,124,87,25,256,4,4,253,152,13,285,6,6,24,12,119,11,6,13,62,16,67,23,7,273,4,554,25,28,13,102,39,300,14,9,849,80,20,191,44,14,5,348,69,52,56,3,54,50,26,7,12,843,142,6,126,26,233,315,477,72,322,224,392,100,149,628,378,170,7,7,330,24,8,8,269,3,18,3,14,156,4,8,171,124,178,801,111,24
150,112,3,81,73,23,9,2,6,271,3,9,2,46,197,91,21,464,1,5,196,97,8,214,3,3,21,10,102,7,6,10,52,16,35,17,3,282,6,903,53,19,11,57,51,594,6,5,784,183,9,123,30,6,1,314,38,30,125,1,34,38,17,4,10,784,434,3,106,15,200,258,555,39,616,201,328,72,265,683,1013,111,5,6,238,14,11,6,158,3,14,2,9,374,3,7,426,139,197,572,290,31
157,108,2,105,84,25,9,7,7,266,7,18,4,30,121,82,24,256,4,4,233,139,11,260,6,5,23,11,112,10,6,12,56,15,61,21,7,263,4,558,25,26,13,91,38,309,13,9,795,80,19,173,41,13,4,327,62,46,54,3,48,46,24,7,11,783,143,6,115,24,217,291,431,66,320,207,364,93,149,587,331,156,7,7,298,22,7,8,242,3,16,3,14,155,3,8,174,121,172,724,111,22
127,140,4,84,74,33,15,10,11,214,5,4,6,31,182,99,40,445,5,5,162,95,8,162,8,8,26,15,103,15,7,15,48,25,38,20,10,301,7,942,51,28,18,42,60,616,20,13,662,165,20,103,40,12,6,295,36,22,99,4,28,42,25,10,12,599,343,8,82,21,189,212,313,48,562,159,279,91,265,519,415,110,10,11,159,23,12,12,117,5,11,5,18,309,5,11,380,160,215,325,239,28
